Mode	X(mm)	Y(mm)	Z(mm)	Pmod	Vel/Time
0	7.921539	3.6	0	0.6617344472043506	3.0	1.0291759014865
0	7.863804	3.7	0	0.6617344472043506	3.0	1.0291759014865
0	2.863804	3.7	0	0.6333156495879472	3.0	1.006031393583
0	2.136196	3.7	0	0.6617344472043506	3.0	1.0291759014865
0	2.193931	3.8	0	0.6617344472043506	3.0	1.0291759014865
0	7.193931	3.8	0	0.6333156495879472	3.0	1.006031393583
0	7.806069	3.8	0	0.6617344472043506	3.0	1.0291759014865
0	7.748334	3.9	0	0.6617344472043506	3.0	1.0291759014865
0	2.748334	3.9	0	0.6333156495879472	3.0	1.006031393583
0	2.251666	3.9	0	0.6617344472043506	3.0	1.0291759014865
0	2.309401	4.0	0	0.6617344472043506	3.0	1.0291759014865
0	7.309400999999999	4.0	0	0.6333156495879472	3.0	1.006031393583
0	7.690599	4.0	0	0.6517590235498179	3.0	1.016664323072
0	7.632864	4.1	0	0.6517590235498179	3.0	1.016664323072
0	2.6328639999999996	4.1	0	0.6333156495879472	3.0	1.006031393583
0	2.367136	4.1	0	0.6517590235498179	3.0	1.016664323072
0	2.424871	4.2	0	0.6517590235498179	3.0	1.016664323072
0	7.4248709999999996	4.2	0	0.6333156495879472	3.0	1.006031393583
0	7.575129	4.2	0	0.6517590235498179	3.0	1.016664323072
0	7.517394	4.3	0	0.6517590235498179	3.0	1.016664323072
0	2.5173940000000004	4.3	0	0.6333156495879472	3.0	1.006031393583
0	2.482606	4.3	0	0.6517590235498179	3.0	1.016664323072
0	2.540341	4.4	0	0.6517590235498179	3.0	1.016664323072
0	7.459659	4.4	0	0.6300469475589159	3.0	1.0224306060289998
0	7.401924	4.5	0	0.6300469475589159	3.0	1.0224306060289998
0	2.598076	4.5	0	0.6300469475589159	3.0	1.0224306060289998
0	2.655811	4.6	0	0.6300469475589159	3.0	1.0224306060289998
0	7.344189	4.6	0	0.6300469475589159	3.0	1.0224306060289998
0	7.286454	4.7	0	0.6300469475589159	3.0	1.0224306060289998
0	2.713546	4.7	0	0.620592031915709	3.0	1.022049074845
0	2.771281	4.8	0	0.620592031915709	3.0	1.022049074845
0	7.228719	4.8	0	0.620592031915709	3.0	1.022049074845
0	7.170984	4.9	0	0.620592031915709	3.0	1.022049074845
0	2.829016	4.9	0	0.620592031915709	3.0	1.022049074845
0	2.886751	5.0	0	0.620592031915709	3.0	1.022049074845
0	7.113249	5.0	0	0.6110959205927499	3.0	1.0174208110654999
0	7.055514	5.1	0	0.6110959205927499	3.0	1.0174208110654999
0	2.944486	5.1	0	0.6110959205927499	3.0	1.0174208110654999
0	3.002221	5.2	0	0.6110959205927499	3.0	1.0174208110654999
0	6.997779	5.2	0	0.6019611632613977	3.0	1.0151909781225
0	6.940044	5.3	0	0.6019611632613977	3.0	1.0151909781225
0	3.059956	5.3	0	0.6019611632613977	3.0	1.0151909781225
0	3.117691	5.4	0	0.6019611632613977	3.0	1.0151909781225
0	6.882309	5.4	0	0.5931352198877312	3.0	1.012987224625
0	6.824574	5.5	0	0.5931352198877312	3.0	1.012987224625
0	3.175426	5.5	0	0.5931352198877312	3.0	1.012987224625
0	3.233162	5.6	0	0.5931352198877312	3.0	1.012987224625
0	6.766838	5.6	0	0.5840480406332894	3.0	1.0102669814885
0	6.709103	5.7	0	0.5840480406332894	3.0	1.0102669814885
0	3.290897	5.7	0	0.5840480406332894	3.0	1.0102669814885
0	3.348632	5.8	0	0.5840480406332894	3.0	1.0102669814885
0	6.651368	5.8	0	0.573761036104432	3.0	1.007460523062
0	6.593633	5.9	0	0.573761036104432	3.0	1.007460523062
0	3.406367	5.9	0	0.573761036104432	3.0	1.007460523062
0	3.464102	6.0	0	0.573761036104432	3.0	1.007460523062
0	6.535898	6.0	0	0.5631601004799348	3.0	1.003922416427
0	6.478163	6.1	0	0.5631601004799348	3.0	1.003922416427
0	3.521837	6.1	0	0.5631601004799348	3.0	1.003922416427
0	3.579572	6.2	0	0.5631601004799348	3.0	1.003922416427
0	6.420428	6.2	0	0.5516737005960844	3.0	0.9996483736805
0	6.362693	6.3	0	0.5516737005960844	3.0	0.9996483736805
0	3.637307	6.3	0	0.5516737005960844	3.0	0.9996483736805
0	3.695042	6.4	0	0.5516737005960844	3.0	0.9996483736805
0	6.304958	6.4	0	0.5393631872612727	3.0	0.994306271409
0	6.247223	6.5	0	0.5393631872612727	3.0	0.994306271409
0	3.752777	6.5	0	0.5393631872612727	3.0	0.994306271409
0	3.810512	6.6	0	0.5393631872612727	3.0	0.994306271409
0	6.189488	6.6	0	0.5263479712430019	3.0	0.9873297412195
0	6.131753	6.7	0	0.5263479712430019	3.0	0.9873297412195
0	3.868247	6.7	0	0.5263479712430019	3.0	0.9873297412195
0	3.925982	6.8	0	0.5263479712430019	3.0	0.9873297412195
0	6.074018	6.8	0	0.5110889711213857	3.0	0.9788455086364999
0	6.016283	6.9	0	0.5110889711213857	3.0	0.9788455086364999
0	3.983717	6.9	0	0.5031227341463946	3.0	0.9613976366075
0	4.041452	7.0	0	0.5031227341463946	3.0	0.9613976366075
0	5.958548	7.0	0	0.4890474959323213	3.0	0.9291392217825
0	5.900813	7.1	0	0.4890474959323213	3.0	0.9291392217825
0	4.099187	7.1	0	0.4768534381953501	3.0	0.903078315084
0	4.156922	7.2	0	0.4768534381953501	3.0	0.903078315084
0	5.843078	7.2	0	0.4582000323474824	3.0	0.8840447946595
0	5.785343	7.3	0	0.4582000323474824	3.0	0.8840447946595
0	4.214657	7.3	0	0.4582000323474824	3.0	0.8840447946595
0	4.272392	7.4	0	0.4582000323474824	3.0	0.8840447946595
