t,volume,length,width,depth,local_width,local_depth
0.0046500000000000005,0.015258750000000003,2.1500000000000004,0.3,0.063,0.3,0.063
0.0047,0.015267500000000003,2.1500000000000004,0.3,0.063,0.3,0.063
0.00475,0.017388750000000005,2.3499999999999996,0.3,0.063,0.3,0.063
0.0048000000000000004,0.015067500000000005,2.25,0.3,0.062,0.3,0.062
0.00485,0.017281250000000005,2.3000000000000007,0.3,0.062,0.3,0.062
0.0049,0.015133750000000003,2.0999999999999996,0.3,0.062,0.3,0.062
0.00495,0.015180000000000004,2.05,0.3,0.063,0.3,0.063
0.005,0.017423750000000005,2.3,0.3,0.063,0.3,0.063
0.005050000000000001,0.015155000000000004,2.1499999999999995,0.3,0.063,0.3,0.063
0.0051,0.015100000000000004,2.15,0.3,0.063,0.3,0.063
0.00515,0.017226250000000005,2.3499999999999996,0.3,0.062,0.3,0.062
0.005200000000000001,0.015065000000000004,2.1500000000000004,0.3,0.062,0.3,0.062
0.00525,0.015117500000000004,2.1,0.3,0.063,0.3,0.063
0.0053,0.017303750000000003,2.25,0.3,0.063,0.3,0.063
0.005350000000000001,0.015080000000000003,2.1500000000000004,0.3,0.063,0.3,0.063
0.0054,0.015026250000000003,2.1999999999999997,0.3,0.063,0.3,0.063
0.00545,0.017175000000000003,2.3,0.3,0.062,0.3,0.062
0.0055000000000000005,0.015008750000000003,2.1500000000000004,0.3,0.062,0.3,0.062
0.00555,0.015052500000000003,2.1,0.3,0.062,0.3,0.062
0.0056,0.017213750000000003,2.3000000000000007,0.3,0.063,0.3,0.063
0.0056500000000000005,0.015025000000000004,2.1500000000000004,0.3,0.063,0.3,0.063
0.0057,0.017163750000000005,2.3,0.3,0.063,0.3,0.063
0.00575,0.017121250000000005,2.3,0.3,0.063,0.3,0.063
0.0058000000000000005,0.014973750000000004,2.0999999999999996,0.3,0.062,0.3,0.062
0.00585,0.017155000000000004,2.3,0.3,0.063,0.3,0.063
0.0059,0.015028750000000004,2.1,0.3,0.063,0.3,0.063
0.00595,0.015022500000000005,2.15,0.3,0.063,0.3,0.063
0.006,0.017166250000000004,2.3,0.3,0.063,0.3,0.063
0.006050000000000001,0.015000000000000003,2.0999999999999996,0.3,0.063,0.3,0.063
0.0061,0.014988750000000004,2.1,0.3,0.063,0.3,0.063
0.00615,0.017132500000000005,2.25,0.3,0.063,0.3,0.063
0.006200000000000001,0.015010000000000004,2.05,0.3,0.063,0.3,0.063
0.00625,0.014793750000000003,2.1,0.3,0.063,0.0,0.0
0.0063,0.013392500000000003,1.9000000000000001,0.25,0.063,0.0,0.0
0.006350000000000001,0.011257500000000004,1.7,0.225,0.063,0.0,0.0
0.0064,0.009147500000000003,1.55,0.19999999999999996,0.062,0.0,0.0
0.00645,0.007122500000000002,1.4,0.19999999999999996,0.061,0.0,0.0
0.006500000000000001,0.005341250000000001,1.15,0.17499999999999993,0.059,0.0,0.0
0.00655,0.003652500000000001,1.0,0.15,0.056,0.0,0.0
0.0066,0.0022537500000000005,0.8,0.15,0.052,0.0,0.0
0.0066500000000000005,0.0010850000000000002,0.65,0.09999999999999999,0.046,0.0,0.0
0.0067,0.00029250000000000006,0.44999999999999996,0.09999999999999999,0.038,0.0,0.0
0.00675,0.0,0.25,0.05,0.025,0.0,0.0
0.0068000000000000005,0.0,0.0,0.0,0.0,0.0,0.0
0.00685,0.0,0.0,0.0,0.0,0.0,0.0
